id_hex,id_estab,total_2017,input_2017,total_2019,input_2019
89a8a06a09bffff,12976691000142,2,rais_2017,2,rais_2017
89a8a06a09bffff,13042087000101,3,rais_2017,,
89a8a06a09bffff,13049303000140,4,rais_2017,2,rais_2017
89a8a06a09bffff,13065702000103,1,rais_2017,3,rais_2017
89a8a06a09bffff,13101430000141,3,rais_2017,3,rais_2017
89a8a06a09bffff,13165259000134,,,1,new_estab_2019
89a8a06a09bffff,13169237000142,1,rais_2017,,
89a8a06a09bffff,13215323000144,5,rais_2017,5,rais_2017
89a8a06a09bffff,13251753000111,2,rais_2017,2,rais_2017
89a8a06a09bffff,13254445000140,11,rais_2017,4,rais_2017
89a8a06a09bffff,13376180000152,,,1,new_estab_2019
89a8a06a09bffff,13405317000150,1,rais_2017,,
89a8a06a09bffff,13475139000133,5,rais_2017,14,cep_changed_2019
89a8a06a09bffff,13479078000182,21,rais_2017,7,rais_2017
89a8a06a09bffff,13503484000133,2,rais_2017,,
89a8a06a09bffff,13543378000183,8,rais_2017,14,rais_2017
89a8a06a09bffff,13620318000117,2,rais_2017,,
89a8a06a09bffff,13631250000171,1,rais_2017,2,rais_2017
89a8a06a09bffff,13746495000144,1,rais_2017,,
89a8a06a09bffff,14037723000250,2,rais_2017,2,rais_2017
89a8a06a09bffff,14049680000223,4,rais_2017,,
89a8a06a09bffff,14069343000117,1,rais_2017,,
89a8a06a09bffff,14175894000165,1,rais_2017,1,cep_changed_2018
89a8a06a09bffff,14238283000119,8,rais_2017,7,rais_2017
89a8a06a09bffff,14304576000157,7,rais_2017,8,rais_2017
89a8a06a09bffff,14308553000110,13,rais_2017,10,cep_changed_2019
89a8a06a09bffff,14378579000135,4,rais_2017,28,rais_2017
89a8a06a09bffff,14382193000105,,,7,new_estab_2019
89a8a06a09bffff,14401907000177,1,rais_2017,1,rais_2017
89a8a06a09bffff,14497438000131,1,rais_2017,1,rais_2017
89a8a06a09bffff,14534807000119,15,rais_2017,22,rais_2017
89a8a06a09bffff,14553748000126,10,rais_2017,,
89a8a06a09bffff,14582867000298,52,rais_2017,,
89a8a06a09bffff,14600366000106,,,1,new_estab_2018
89a8a06a09bffff,14641979000191,4,rais_2017,4,rais_2017
89a8a06a09bffff,14672362000133,1,rais_2017,1,rais_2017
89a8a06a09bffff,14727457000530,6,rais_2017,22,rais_2017
89a8a06a09bffff,14727872000160,,,1,new_estab_2019
89a8a06a09bffff,14750617000139,1,rais_2017,1,rais_2017
89a8a06a09bffff,14984183000131,9,rais_2017,9,rais_2017
89a8a06a09bffff,14993911000171,3,rais_2017,,
89a8a06a09bffff,15030043000197,16,rais_2017,18,rais_2017
89a8a06a09bffff,15032624000168,,,4,cep_changed_2019
89a8a06a09bffff,15137090000304,1,rais_2017,,
89a8a06a09bffff,15213192000191,4,rais_2017,4,rais_2017
89a8a06a09bffff,15226325000164,,,1,new_estab_2018
89a8a06a09bffff,15272192000162,3,rais_2017,,
89a8a06a09bffff,15333011000160,,,1,new_estab_2019
89a8a06a09bffff,15422514000102,,,4,new_estab_2018
89a8a06a09bffff,15455756000100,2,rais_2017,2,rais_2017
89a8a06a09bffff,15591246000152,1,rais_2017,1,rais_2017
89a8a06a09bffff,15600285000179,1,rais_2017,,
89a8a06a09bffff,15736459000125,1,rais_2017,1,rais_2017
89a8a06a09bffff,15821584000133,5,rais_2017,6,rais_2017
89a8a06a09bffff,16527085000109,2,rais_2017,,
89a8a06a09bffff,16596693000167,2,rais_2017,,
89a8a06a09bffff,16600690000150,,,41,new_estab_2019
89a8a06a09bffff,16611362000159,24,rais_2017,83,rais_2017
89a8a06a09bffff,16629340000116,2,rais_2017,2,rais_2017
89a8a06a09bffff,16651729000168,2,rais_2017,,
89a8a06a09bffff,16661930000126,4,rais_2017,,
89a8a06a09bffff,16672053000199,5,rais_2017,3,rais_2017
89a8a06a09bffff,16699345000115,4,rais_2017,1,rais_2017
89a8a06a09bffff,16724077000144,1,rais_2017,,
89a8a06a09bffff,16874690000148,47,rais_2017,,
89a8a06a09bffff,16905427000179,,,1,new_estab_2019
89a8a06a09bffff,16924028000155,2,rais_2017,1,cep_changed_2019
89a8a06a09bffff,16967634000158,1,rais_2017,,
89a8a06a09bffff,17070094000178,2,rais_2017,2,rais_2017
89a8a06a09bffff,17082976000153,7,rais_2017,,
89a8a06a09bffff,17126761000197,3,rais_2017,3,rais_2017
89a8a06a09bffff,17245515000154,3,rais_2017,3,rais_2017
89a8a06a09bffff,17343064000198,,,1,new_estab_2019
89a8a06a09bffff,17479056000416,1,rais_2017,1,rais_2017
89a8a06a09bffff,17515583000196,4,rais_2017,,
89a8a06a09bffff,17670516000146,28,rais_2017,37,rais_2017
89a8a06a09bffff,17712475000103,6,rais_2017,11,rais_2017
89a8a06a09bffff,17730478000250,,,8,new_estab_2018
89a8a06a09bffff,17758662000128,22,rais_2017,19,cep_changed_2019
89a8a06a09bffff,17831251000110,8,rais_2017,2,rais_2017
89a8a06a09bffff,17994119000120,1,rais_2017,,
89a8a06a09bffff,18006707000170,3,rais_2017,4,rais_2017
89a8a06a09bffff,18007271000134,2,rais_2017,1,rais_2017
89a8a06a09bffff,18025349000143,72,rais_2017,18,cep_changed_2018
89a8a06a09bffff,18129005000184,1,rais_2017,,
89a8a06a09bffff,18211575000119,1,rais_2017,1,rais_2017
89a8a06a09bffff,18220569000128,2,rais_2017,1,rais_2017
89a8a06a09bffff,18249529000109,2,rais_2017,,
89a8a06a09bffff,18276431000140,1,rais_2017,,
89a8a06a09bffff,18312618000152,3,rais_2017,8,rais_2017
89a8a06a09bffff,18375680000193,1,rais_2017,,
89a8a06a09bffff,18397004000110,8,rais_2017,4,rais_2017
89a8a06a09bffff,18440686000105,1,rais_2017,1,rais_2017
89a8a06a09bffff,18444355000135,1,rais_2017,4,cep_changed_2019
89a8a06a09bffff,18627012000106,,,3,cep_changed_2019
89a8a06a09bffff,18811766000111,2,rais_2017,2,cep_changed_2019
89a8a06a09bffff,19109830000180,5,rais_2017,,
89a8a06a09bffff,19110083000108,39,rais_2017,41,cep_changed_2018
89a8a06a09bffff,19140943000148,1,rais_2017,,
89a8a06a09bffff,19208469000149,3,rais_2017,4,rais_2017
89a8a06a09bffff,19272462000196,9,rais_2017,9,rais_2017
89a8a06a09bffff,19433240000108,5,rais_2017,3,rais_2017
89a8a06a09bffff,19469664000122,,,8,new_estab_2019
89a8a06a09bffff,19711426000181,,,21,new_estab_2018
89a8a06a09bffff,19791896000283,203,rais_2017,260,rais_2017
89a8a06a09bffff,19798462000124,4,rais_2017,,
89a8a06a09bffff,19836760000161,4,rais_2017,,
89a8a06a09bffff,19840445000108,6,rais_2017,4,rais_2017
89a8a06a09bffff,19852097000199,2,rais_2017,2,cep_changed_2019
89a8a06a09bffff,19912676000180,1,rais_2017,1,cep_changed_2018
89a8a06a09bffff,19922191000177,3,rais_2017,1,rais_2017
89a8a06a09bffff,19945300000171,3,rais_2017,,
89a8a06a09bffff,19983327000159,5,rais_2017,4,cep_changed_2018
89a8a06a09bffff,20044924000105,1,rais_2017,1,rais_2017
89a8a06a09bffff,20098355000172,3,rais_2017,3,rais_2017
89a8a06a09bffff,20138299000152,,,6,new_estab_2018
89a8a06a09bffff,20246233000267,,,12,new_estab_2018
89a8a06a09bffff,20427968000106,8,rais_2017,7,rais_2017
89a8a06a09bffff,20445130100119,,,1,new_estab_2019
89a8a06a09bffff,20514555000169,3,rais_2017,,
89a8a06a09bffff,20514590000188,7,rais_2017,,
89a8a06a09bffff,20613508000172,5,rais_2017,10,rais_2017
89a8a06a09bffff,20737872000144,7,rais_2017,4,rais_2017
89a8a06a09bffff,20854869000100,47,rais_2017,194,rais_2017
89a8a06a09bffff,20900317000191,1,rais_2017,3,cep_changed_2018
89a8a06a09bffff,20940752000140,3,rais_2017,2,rais_2017
89a8a06a09bffff,21048468000126,1,rais_2017,1,rais_2017
89a8a06a09bffff,21090707000106,2,rais_2017,,
89a8a06a09bffff,21198057000117,,,4,new_estab_2019
89a8a06a09bffff,21456739000182,2,rais_2017,3,rais_2017
89a8a06a09bffff,21581880000107,2,rais_2017,2,cep_changed_2019
89a8a06a09bffff,21728083000100,21,rais_2017,,
89a8a06a09bffff,21728546000133,,,1,cep_changed_2019
89a8a06a09bffff,21752724000919,1,rais_2017,1,rais_2017
89a8a06a09bffff,21774730000110,,,1,new_estab_2018
89a8a06a09bffff,21812906000180,3,rais_2017,4,rais_2017
89a8a06a09bffff,21816048000142,6,rais_2017,4,cep_changed_2018
89a8a06a09bffff,21896792000102,1,rais_2017,1,rais_2017
89a8a06a09bffff,22086358700117,,,1,new_estab_2019
89a8a06a09bffff,22094323000124,1,rais_2017,1,rais_2017
89a8a06a09bffff,22103864000171,11,rais_2017,,
89a8a06a09bffff,22122406000180,,,1,new_estab_2019
89a8a06a09bffff,22173051000158,,,1,new_estab_2018
89a8a06a09bffff,22200095000120,3,rais_2017,4,rais_2017
89a8a06a09bffff,22331833000178,7,rais_2017,,
89a8a06a09bffff,22428910000102,5,rais_2017,,
89a8a06a09bffff,22497433000137,,,2,new_estab_2019
89a8a06a09bffff,22506783000112,1,rais_2017,1,rais_2017
89a8a06a09bffff,22594273000144,6,rais_2017,1,rais_2017
89a8a06a09bffff,22764688000119,,,1,new_estab_2019
89a8a06a09bffff,22806294000186,,,11,new_estab_2018
89a8a06a09bffff,22844501000278,,,62,new_estab_2018
89a8a06a09bffff,23026833000127,20,rais_2017,20,rais_2017
89a8a06a09bffff,23043412000104,,,3,new_estab_2018
89a8a06a09bffff,23047262000107,1,rais_2017,,
89a8a06a09bffff,23111742000190,,,5,new_estab_2019
89a8a06a09bffff,23170758000173,7,rais_2017,1,rais_2017
89a8a06a09bffff,23231448000111,4,rais_2017,,
89a8a06a09bffff,23277152000131,6,rais_2017,4,rais_2017
89a8a06a09bffff,23313940000136,2,rais_2017,3,rais_2017
89a8a06a09bffff,23314293000187,3,rais_2017,12,rais_2017
89a8a06a09bffff,23444120000183,,,3,new_estab_2018
89a8a06a09bffff,23470638000191,1,rais_2017,1,rais_2017
89a8a06a09bffff,23568676000181,14,rais_2017,16,rais_2017
89a8a06a09bffff,23821552000166,1,rais_2017,1,rais_2017
89a8a06a09bffff,23829474000146,,,3,new_estab_2019
89a8a06a09bffff,23829474000227,3,rais_2017,,
89a8a06a09bffff,23889519000178,,,2,new_estab_2018
89a8a06a09bffff,23942142000173,35,rais_2017,26,rais_2017
89a8a06a09bffff,24111727000104,4,rais_2017,9,cep_changed_2019
89a8a06a09bffff,24176892000144,5,rais_2017,2,rais_2017
89a8a06a09bffff,24283751000120,3,rais_2017,4,rais_2017
89a8a06a09bffff,24336610000129,4,rais_2017,10,cep_changed_2019
89a8a06a09bffff,24375887000160,2,rais_2017,2,rais_2017
89a8a06a09bffff,24443608000663,30,rais_2017,31,cep_changed_2019
89a8a06a09bffff,24447770000498,,,22,new_estab_2019
89a8a06a09bffff,24513622000181,2,rais_2017,3,rais_2017
89a8a06a09bffff,24573949000149,,,1,new_estab_2019
89a8a06a09bffff,24597917000183,1,rais_2017,2,rais_2017
89a8a06a09bffff,24626037000198,,,5,new_estab_2018
89a8a06a09bffff,24627096000180,65,rais_2017,54,rais_2017
89a8a06a09bffff,24632774000101,10,rais_2017,40,cep_changed_2019
89a8a06a09bffff,24649573000109,,,5,new_estab_2019
89a8a06a09bffff,24995189000168,1,rais_2017,2,rais_2017
89a8a06a09bffff,25021467000220,,,6,new_estab_2018
89a8a06a09bffff,25115562000101,1,rais_2017,2,cep_changed_2019
89a8a06a09bffff,25236818000139,1,rais_2017,,
89a8a06a09bffff,25289437000118,,,8,new_estab_2019
89a8a06a09bffff,25320952000113,91,rais_2017,,
89a8a06a09bffff,25320952001276,,,74,new_estab_2019
89a8a06a09bffff,25441650001256,,,1,new_estab_2018
89a8a06a09bffff,26094535000162,2,rais_2017,3,rais_2017
89a8a06a09bffff,26174327000173,2,rais_2017,2,rais_2017
89a8a06a09bffff,26222441000121,13,rais_2017,10,rais_2017
89a8a06a09bffff,26273350000115,,,1,new_estab_2018
89a8a06a09bffff,26344908000106,1,rais_2017,1,rais_2017
89a8a06a09bffff,26526007000135,8,rais_2017,7,rais_2017
89a8a06a09bffff,26582987000193,28,rais_2017,35,rais_2017
89a8a06a09bffff,26598121000170,2,rais_2017,,
89a8a06a09bffff,26661098000111,5,rais_2017,7,rais_2017
89a8a06a09bffff,26677210000102,,,3,new_estab_2018
89a8a06a09bffff,26683955000184,,,1,cep_changed_2019
89a8a06a09bffff,26684137000104,,,4,new_estab_2018
89a8a06a09bffff,26723670000120,1,rais_2017,4,rais_2017
89a8a06a09bffff,26779287000193,1,rais_2017,,
89a8a06a09bffff,27084524000164,1,rais_2017,,
89a8a06a09bffff,27134115000125,,,3,new_estab_2018
89a8a06a09bffff,27274866000147,,,2,new_estab_2018
89a8a06a09bffff,27314884000105,2,rais_2017,,
89a8a06a09bffff,27383864000196,1,rais_2017,1,rais_2017
89a8a06a09bffff,27429041000154,1,rais_2017,1,new_estab_2019
89a8a06a09bffff,27501933000119,,,5,new_estab_2018
89a8a06a09bffff,27507862000161,3,rais_2017,2,rais_2017
89a8a06a09bffff,27508795000108,10,rais_2017,6,rais_2017
89a8a06a09bffff,27512665700128,,,1,new_estab_2019
89a8a06a09bffff,27560116000131,,,1,new_estab_2018
89a8a06a09bffff,27566240000104,1,rais_2017,,
89a8a06a09bffff,27616077000147,1,rais_2017,1,rais_2017
89a8a06a09bffff,27644236000540,1,rais_2017,,
89a8a06a09bffff,27669688000153,1,rais_2017,,
89a8a06a09bffff,27785714000109,,,1,new_estab_2019
89a8a06a09bffff,27819937000140,67,rais_2017,178,cep_changed_2019
89a8a06a09bffff,27819937000301,93,rais_2017,56,rais_2017
89a8a06a09bffff,27837356000130,5,rais_2017,,
89a8a06a09bffff,27850148000171,1,rais_2017,1,rais_2017
89a8a06a09bffff,27898006000184,1,rais_2017,1,cep_changed_2019
89a8a06a09bffff,27909654000199,19,rais_2017,,
89a8a06a09bffff,27930988000144,2,rais_2017,2,rais_2017
89a8a06a09bffff,27956424000180,11,rais_2017,9,rais_2017
89a8a06a09bffff,27958859000164,6,rais_2017,6,cep_changed_2019
89a8a06a09bffff,28012052000105,4,rais_2017,,
89a8a06a09bffff,28021731000132,9,rais_2017,,
89a8a06a09bffff,28029633000141,,,2,new_estab_2018
89a8a06a09bffff,28046555000193,4,rais_2017,2,rais_2017
89a8a06a09bffff,28099048000118,,,2,new_estab_2018
89a8a06a09bffff,28104042000191,6,rais_2017,4,rais_2017
89a8a06a09bffff,28156935000180,5,rais_2017,4,rais_2017
89a8a06a09bffff,28254399000156,2,rais_2017,2,rais_2017
89a8a06a09bffff,28372440000199,2,rais_2017,,
89a8a06a09bffff,28388260000103,1,rais_2017,3,cep_changed_2018
89a8a06a09bffff,28411471000101,,,2,cep_changed_2019
89a8a06a09bffff,28614626000107,18,rais_2017,22,rais_2017
89a8a06a09bffff,28714566000102,1,rais_2017,1,rais_2017
89a8a06a09bffff,28715596000125,3,rais_2017,27,rais_2017
89a8a06a09bffff,28719300000144,55,rais_2017,54,rais_2017
89a8a06a09bffff,28871366000155,578,rais_2017,576,rais_2017
89a8a06a09bffff,28985272000379,,,22,new_estab_2019
89a8a06a09bffff,29003753000132,2,rais_2017,,
89a8a06a09bffff,29073432000104,1,rais_2017,,
89a8a06a09bffff,29102399000101,4,rais_2017,4,rais_2017
89a8a06a09bffff,29102597000167,2,rais_2017,2,rais_2017
89a8a06a09bffff,29119534000113,6,rais_2017,2,rais_2017
89a8a06a09bffff,29134409000182,,,1,new_estab_2019
89a8a06a09bffff,29183795000100,9,rais_2017,7,rais_2017
89a8a06a09bffff,29185758000123,2,rais_2017,3,rais_2017
89a8a06a09bffff,29186004000198,33,rais_2017,29,cep_changed_2018
89a8a06a09bffff,29186327000181,6,rais_2017,6,cep_changed_2019
89a8a06a09bffff,29244752000180,,,23,new_estab_2018
89a8a06a09bffff,29328672000102,,,9,new_estab_2018
89a8a06a09bffff,29339298000140,105,rais_2017,120,rais_2017
89a8a06a09bffff,29355260000161,827,rais_2017,609,rais_2017
89a8a06a09bffff,29406758000106,1,rais_2017,,
89a8a06a09bffff,29408200000160,,,3,cep_changed_2019
89a8a06a09bffff,29408572000196,12,rais_2017,9,rais_2017
89a8a06a09bffff,29410453000178,4,rais_2017,3,rais_2017
89a8a06a09bffff,29412020000151,3,rais_2017,2,rais_2017
89a8a06a09bffff,29412145000181,6,rais_2017,5,rais_2017
89a8a06a09bffff,29415254000152,15,rais_2017,21,rais_2017
89a8a06a09bffff,29419025000106,11,rais_2017,14,cep_changed_2019
89a8a06a09bffff,29420338000184,3,rais_2017,3,rais_2017
89a8a06a09bffff,29446584000105,,,1,new_estab_2018
89a8a06a09bffff,29470801000100,,,3,new_estab_2019
89a8a06a09bffff,29508686000370,9,rais_2017,3,cep_changed_2019
89a8a06a09bffff,29546397000101,10,rais_2017,8,cep_changed_2018
89a8a06a09bffff,29547916000148,7,rais_2017,5,rais_2017
89a8a06a09bffff,29552642000185,,,2,new_estab_2019
89a8a06a09bffff,29648991000103,,,1,new_estab_2018
89a8a06a09bffff,29650876000165,1,rais_2017,1,rais_2017
89a8a06a09bffff,29691805000100,12,rais_2017,11,rais_2017
89a8a06a09bffff,29737103000110,294,rais_2017,258,rais_2017
89a8a06a09bffff,29737103002598,17,rais_2017,16,rais_2017
89a8a06a09bffff,29839743000131,25,rais_2017,32,rais_2017
89a8a06a09bffff,29960218000170,5,rais_2017,6,rais_2017
89a8a06a09bffff,29962578000100,,,1,new_estab_2019
89a8a06a09bffff,29963675000118,3,rais_2017,3,rais_2017
89a8a06a09bffff,29964624000100,5,rais_2017,,
89a8a06a09bffff,29979853000107,6,rais_2017,20,rais_2017
89a8a06a09bffff,29981859000100,25,rais_2017,25,rais_2017
89a8a06a09bffff,30090182000108,,,3,new_estab_2018
89a8a06a09bffff,30229552000218,,,1,new_estab_2018
89a8a06a09bffff,30278113000114,3,rais_2017,3,rais_2017
89a8a06a09bffff,30448764000105,,,2,new_estab_2019
89a8a06a09bffff,30484486000141,,,1,new_estab_2018
89a8a06a09bffff,30502884000143,1,rais_2017,,
89a8a06a09bffff,30508185000100,,,1,new_estab_2018
89a8a06a09bffff,30560950000131,,,1,new_estab_2019
89a8a06a09bffff,30576104000100,,,3,new_estab_2018
89a8a06a09bffff,30632835000206,,,5,new_estab_2019
89a8a06a09bffff,30645633000118,,,1,new_estab_2018
89a8a06a09bffff,30665108000164,,,1,new_estab_2019
89a8a06a09bffff,30709146000171,,,1,new_estab_2018
89a8a06a09bffff,30712061000142,14,rais_2017,12,rais_2017
89a8a06a09bffff,30712350000141,2,rais_2017,1,rais_2017
89a8a06a09bffff,30715304000104,39,rais_2017,41,rais_2017
89a8a06a09bffff,30726120000131,,,2,new_estab_2019
89a8a06a09bffff,30787130000187,,,4,new_estab_2019
89a8a06a09bffff,30838742000151,12,rais_2017,12,rais_2017
89a8a06a09bffff,30871151000186,,,1,new_estab_2019
89a8a06a09bffff,30886006000179,4,rais_2017,3,rais_2017
89a8a06a09bffff,30891576000157,2,rais_2017,1,rais_2017
89a8a06a09bffff,30905806000190,2,rais_2017,2,rais_2017
89a8a06a09bffff,31006562000176,2,rais_2017,2,rais_2017
89a8a06a09bffff,31020060000108,,,8,new_estab_2018
89a8a06a09bffff,31120597000131,,,1,new_estab_2019
89a8a06a09bffff,31188596000129,,,1,new_estab_2018
89a8a06a09bffff,31219769000129,37,rais_2017,49,rais_2017
89a8a06a09bffff,31242928000106,26,rais_2017,38,rais_2017
89a8a06a09bffff,31243777000100,2,rais_2017,2,rais_2017
89a8a06a09bffff,31245608000100,1,rais_2017,1,rais_2017
89a8a06a09bffff,31308240000181,1,rais_2017,1,rais_2017
89a8a06a09bffff,31342356000137,,,1,new_estab_2019
89a8a06a09bffff,31346724000115,,,1,new_estab_2018
89a8a06a09bffff,31388010000170,1,rais_2017,1,rais_2017
89a8a06a09bffff,31502022000183,,,4,new_estab_2018
89a8a06a09bffff,31512320000154,15,rais_2017,18,rais_2017
89a8a06a09bffff,31552672000133,8,rais_2017,8,rais_2017
89a8a06a09bffff,31570654000184,,,1,new_estab_2018
89a8a06a09bffff,31610355000126,20,rais_2017,19,rais_2017
89a8a06a09bffff,31623020000142,,,1,new_estab_2019
89a8a06a09bffff,31887136000946,6,rais_2017,7,rais_2017
89a8a06a09bffff,31927734000144,1,rais_2017,1,rais_2017
89a8a06a09bffff,31930456000184,1,rais_2017,1,rais_2017
89a8a06a09bffff,31977648000146,25,rais_2017,24,rais_2017
89a8a06a09bffff,32032790000183,,,12,new_estab_2019
89a8a06a09bffff,32042712000160,,,1,new_estab_2019
89a8a06a09bffff,32056749000147,13,rais_2017,10,rais_2017
89a8a06a09bffff,32079378000119,10,rais_2017,9,rais_2017
89a8a06a09bffff,32121543000153,3,rais_2017,2,rais_2017
89a8a06a09bffff,32146755000195,5,rais_2017,4,rais_2017
89a8a06a09bffff,32147068000194,2,rais_2017,2,rais_2017
89a8a06a09bffff,32160830000172,2,rais_2017,,
89a8a06a09bffff,32230119000147,,,1,new_estab_2019
89a8a06a09bffff,32268195000141,6,rais_2017,3,rais_2017
89a8a06a09bffff,32305682000137,6,rais_2017,12,rais_2017
89a8a06a09bffff,32319931000143,34,rais_2017,138,cep_changed_2018
89a8a06a09bffff,32322075000185,9,rais_2017,9,rais_2017
89a8a06a09bffff,32323529000132,10,rais_2017,10,rais_2017
89a8a06a09bffff,32323958000100,8,rais_2017,7,rais_2017
89a8a06a09bffff,32326084000144,6,rais_2017,5,rais_2017
89a8a06a09bffff,33014556153260,,,9,new_estab_2019
89a8a06a09bffff,33017666000101,14,rais_2017,19,rais_2017
89a8a06a09bffff,33050154000147,2,rais_2017,1,rais_2017
89a8a06a09bffff,33053042000140,6,rais_2017,2,rais_2017
89a8a06a09bffff,33054800000578,7,rais_2017,8,rais_2017
89a8a06a09bffff,33054875000125,12,rais_2017,10,rais_2017
89a8a06a09bffff,33059528000276,4,rais_2017,4,rais_2017
89a8a06a09bffff,33075722000750,11,rais_2017,9,rais_2017
89a8a06a09bffff,33079526000168,54,rais_2017,53,rais_2017
89a8a06a09bffff,33100199000189,43,rais_2017,38,rais_2017
89a8a06a09bffff,33102153000107,3,rais_2017,3,rais_2017
89a8a06a09bffff,33113309004568,156,rais_2017,130,cep_changed_2018
89a8a06a09bffff,33115098000181,4,rais_2017,,
89a8a06a09bffff,33126566000113,10,rais_2017,9,rais_2017
89a8a06a09bffff,33164989000128,22,rais_2017,21,rais_2017
89a8a06a09bffff,33205964000125,46,rais_2017,65,rais_2017
89a8a06a09bffff,33230202000189,11,rais_2017,11,rais_2017
89a8a06a09bffff,33239096000102,10,rais_2017,10,rais_2017
89a8a06a09bffff,33260043000165,13,rais_2017,1,rais_2017
89a8a06a09bffff,33261017000151,7,rais_2017,6,rais_2017
89a8a06a09bffff,33269325000123,5,rais_2017,3,cep_changed_2018
89a8a06a09bffff,33270067000103,6,rais_2017,4,rais_2017
89a8a06a09bffff,33270315000299,92,rais_2017,97,cep_changed_2018
89a8a06a09bffff,33331638000164,7,rais_2017,,
89a8a06a09bffff,33353368000192,5,rais_2017,5,rais_2017
89a8a06a09bffff,33363706000177,2,rais_2017,,
89a8a06a09bffff,33364472000182,5,rais_2017,,
89a8a06a09bffff,33381948000193,2,rais_2017,2,rais_2017
89a8a06a09bffff,33385147000104,20,rais_2017,24,cep_changed_2019
89a8a06a09bffff,33389446000109,2,rais_2017,2,cep_changed_2018
89a8a06a09bffff,33412792000160,241,rais_2017,,
89a8a06a09bffff,33438250055735,2,rais_2017,18,new_estab_2019
89a8a06a09bffff,33443821000151,30,rais_2017,26,rais_2017
89a8a06a09bffff,33476318000100,8,rais_2017,9,rais_2017
89a8a06a09bffff,33482258000120,1,rais_2017,1,rais_2017
89a8a06a09bffff,33492778000203,5,rais_2017,2,cep_changed_2019
89a8a06a09bffff,33497660000189,520,rais_2017,537,cep_changed_2019
89a8a06a09bffff,33497660002041,9,rais_2017,11,rais_2017
89a8a06a09bffff,33503491000142,4,rais_2017,4,rais_2017
89a8a06a09bffff,33526294000149,1,rais_2017,1,rais_2017
89a8a06a09bffff,33550278000191,11,rais_2017,9,rais_2017
89a8a06a09bffff,33551532000176,4,rais_2017,5,rais_2017
89a8a06a09bffff,33590134000169,283,rais_2017,286,rais_2017
89a8a06a09bffff,33597659000126,167,rais_2017,133,cep_changed_2019
89a8a06a09bffff,33599515000109,1,rais_2017,2,rais_2017
89a8a06a09bffff,33601147000196,9,rais_2017,11,rais_2017
89a8a06a09bffff,33643107000107,1,rais_2017,1,rais_2017
89a8a06a09bffff,33643115000153,1,rais_2017,1,rais_2017
89a8a06a09bffff,33647389000110,9,rais_2017,2,rais_2017
89a8a06a09bffff,33685595000115,4,rais_2017,,
89a8a06a09bffff,33689795000146,15,rais_2017,11,rais_2017
89a8a06a09bffff,33698317000100,3,rais_2017,2,rais_2017
89a8a06a09bffff,33715905000105,3,rais_2017,3,rais_2017
89a8a06a09bffff,33735192000133,5,rais_2017,7,rais_2017
89a8a06a09bffff,33780222000123,8,rais_2017,,
89a8a06a09bffff,33823601000153,,,1,new_estab_2019
89a8a06a09bffff,33829102000173,7,rais_2017,16,rais_2017
89a8a06a09bffff,33857830000199,1,rais_2017,8,rais_2017
89a8a06a09bffff,33871435000160,1,rais_2017,,
89a8a06a09bffff,33877358000156,3,rais_2017,1,rais_2017
89a8a06a09bffff,33901349000153,1,rais_2017,1,rais_2017
89a8a06a09bffff,33937012000104,6,rais_2017,5,rais_2017
89a8a06a09bffff,33977695000115,4,rais_2017,2,cep_changed_2018
89a8a06a09bffff,34010900000131,1,rais_2017,1,rais_2017
89a8a06a09bffff,34010918000133,1,rais_2017,1,rais_2017
89a8a06a09bffff,34019018000157,3,rais_2017,3,cep_changed_2019
89a8a06a09bffff,34021246000161,6,rais_2017,2,rais_2017
89a8a06a09bffff,34021253000163,1,rais_2017,1,rais_2017
89a8a06a09bffff,34021287000158,1,rais_2017,1,rais_2017
89a8a06a09bffff,34021303000102,1,rais_2017,1,rais_2017
89a8a06a09bffff,34037606000113,1,rais_2017,1,rais_2017
89a8a06a09bffff,34042465000127,3,rais_2017,3,rais_2017
89a8a06a09bffff,34046821000180,2,rais_2017,2,rais_2017
89a8a06a09bffff,34056812000170,8,rais_2017,8,rais_2017
89a8a06a09bffff,34070227000125,22,rais_2017,20,rais_2017
89a8a06a09bffff,34070250000110,2,rais_2017,2,rais_2017
89a8a06a09bffff,34070268000111,3,rais_2017,2,new_estab_2019
89a8a06a09bffff,34074211000190,1,rais_2017,2,rais_2017
89a8a06a09bffff,34081034000170,2,rais_2017,1,rais_2017
89a8a06a09bffff,34102645000157,,,5,new_estab_2019
89a8a06a09bffff,34140725000105,,,123,new_estab_2019
89a8a06a09bffff,34213025000276,9,rais_2017,5,rais_2017
89a8a06a09bffff,34270942000101,39,rais_2017,33,rais_2017
89a8a06a09bffff,34276147000120,4,rais_2017,3,rais_2017
89a8a06a09bffff,34562852000194,,,1,new_estab_2019
89a8a06a09bffff,34879611000173,,,2,new_estab_2019
89a8a06a09bffff,35135289000130,,,2,new_estab_2019
89a8a06a09bffff,35751296000167,34,rais_2017,,
89a8a06a09bffff,35790856000192,19,rais_2017,24,rais_2017
89a8a06a09bffff,35791094000149,9,rais_2017,10,rais_2017
89a8a06a09bffff,35791136000141,1,rais_2017,1,rais_2017
89a8a06a09bffff,35801166000191,3,rais_2017,2,rais_2017
89a8a06a09bffff,35806801000123,8,rais_2017,8,rais_2017
89a8a06a09bffff,35809508000110,8,rais_2017,9,cep_changed_2019
89a8a06a09bffff,35810175000149,10,rais_2017,8,rais_2017
